Transaction_ID,Product_ID,Product_Name,Category,Price
T07779,P046,Produce Item 46,Produce,9.64
T07779,P045,Produce Item 45,Produce,40.66
T07780,P012,Produce Item 12,Produce,10.74
T07780,P020,Canned Goods Item 20,Canned Goods,38.46
T07780,P046,Produce Item 46,Produce,9.64
T07780,P021,Meat Item 21,Meat,17.62
T07780,P010,Produce Item 10,Produce,24.84
T07780,P106,Snacks Item 106,Snacks,10.42
T07780,P045,Produce Item 45,Produce,40.66
T07781,P095,Beverages Item 95,Beverages,49.25
T07781,P078,Bakery Item 78,Bakery,16.31
T07781,P075,Produce Item 75,Produce,29.57
T07781,P019,Canned Goods Item 19,Canned Goods,40.91
T07781,P046,Produce Item 46,Produce,9.64
T07781,P142,Canned Goods Item 142,Canned Goods,38.55
T07781,P115,Meat Item 115,Meat,11.17
T07781,P097,Bakery Item 97,Bakery,7.77
T07781,P051,Dairy Item 51,Dairy,1.54
T07781,P074,Snacks Item 74,Snacks,14.36
T07781,P131,Meat Item 131,Meat,37.17
T07781,P129,Canned Goods Item 129,Canned Goods,19.62
T07781,P147,Produce Item 147,Produce,13.22
T07781,P082,Beverages Item 82,Beverages,28.23
T07781,P068,Meat Item 68,Meat,48.4
T07782,P030,Beverages Item 30,Beverages,43.95
T07782,P031,Produce Item 31,Produce,14.86
T07783,P030,Beverages Item 30,Beverages,43.95
T07783,P031,Produce Item 31,Produce,14.86
T07784,P046,Produce Item 46,Produce,9.64
T07784,P045,Produce Item 45,Produce,40.66
T07785,P085,Snacks Item 85,Snacks,26.29
T07785,P024,Bakery Item 24,Bakery,27.39
T07785,P041,Beverages Item 41,Beverages,7.3
T07786,P112,Dairy Item 112,Dairy,5.56
T07786,P083,Dairy Item 83,Dairy,39.03
T07786,P047,Produce Item 47,Produce,24.66
T07786,P102,Frozen Item 102,Frozen,33.64
T07786,P040,Canned Goods Item 40,Canned Goods,37.15
T07786,P128,Bakery Item 128,Bakery,23.29
T07787,P059,Beverages Item 59,Beverages,42.49
T07787,P037,Meat Item 37,Meat,25.98
T07787,P012,Produce Item 12,Produce,10.74
T07787,P115,Meat Item 115,Meat,11.17
T07787,P108,Snacks Item 108,Snacks,49.06
T07787,P010,Produce Item 10,Produce,24.84
T07787,P123,Canned Goods Item 123,Canned Goods,48.99
T07787,P040,Canned Goods Item 40,Canned Goods,37.15
T07787,P029,Canned Goods Item 29,Canned Goods,17.42
T07787,P011,Meat Item 11,Meat,5.09
T07788,P089,Dairy Item 89,Dairy,34.62
T07788,P001,Meat Item 1,Meat,30.32
T07788,P005,Canned Goods Item 5,Canned Goods,25.32
T07789,P130,Frozen Item 130,Frozen,6.23
T07789,P097,Bakery Item 97,Bakery,7.77
T07790,P095,Beverages Item 95,Beverages,49.25
T07790,P031,Produce Item 31,Produce,14.86
T07790,P037,Meat Item 37,Meat,25.98
T07790,P046,Produce Item 46,Produce,9.64
T07790,P030,Beverages Item 30,Beverages,43.95
T07790,P045,Produce Item 45,Produce,40.66
T07791,P150,Canned Goods Item 150,Canned Goods,2.13
T07791,P069,Canned Goods Item 69,Canned Goods,19.44
T07792,P142,Canned Goods Item 142,Canned Goods,38.55
T07792,P040,Canned Goods Item 40,Canned Goods,37.15
T07792,P128,Bakery Item 128,Bakery,23.29
T07793,P046,Produce Item 46,Produce,9.64
T07793,P095,Beverages Item 95,Beverages,49.25
T07793,P045,Produce Item 45,Produce,40.66
T07794,P130,Frozen Item 130,Frozen,6.23
T07794,P117,Produce Item 117,Produce,30.4
T07795,P049,Snacks Item 49,Snacks,45.35
T07795,P002,Beverages Item 2,Beverages,37.42
T07795,P063,Dairy Item 63,Dairy,15.13
T07795,P057,Beverages Item 57,Beverages,46.1
T07795,P087,Beverages Item 87,Beverages,11.39
T07796,P130,Frozen Item 130,Frozen,6.23
T07796,P001,Meat Item 1,Meat,30.32
T07796,P107,Beverages Item 107,Beverages,9.14
T07796,P146,Bakery Item 146,Bakery,12.45
T07796,P048,Meat Item 48,Meat,19.84
T07796,P098,Produce Item 98,Produce,4.0
T07796,P010,Produce Item 10,Produce,24.84
T07796,P036,Frozen Item 36,Frozen,24.46
T07796,P063,Dairy Item 63,Dairy,15.13
T07796,P024,Bakery Item 24,Bakery,27.39
T07797,P027,Frozen Item 27,Frozen,24.79
T07797,P133,Beverages Item 133,Beverages,38.82
T07798,P049,Snacks Item 49,Snacks,45.35
T07798,P019,Canned Goods Item 19,Canned Goods,40.91
T07798,P092,Beverages Item 92,Beverages,22.82
T07798,P020,Canned Goods Item 20,Canned Goods,38.46
T07798,P046,Produce Item 46,Produce,9.64
T07798,P128,Bakery Item 128,Bakery,23.29
T07798,P008,Produce Item 8,Produce,14.5
T07798,P045,Produce Item 45,Produce,40.66
T07799,P016,Snacks Item 16,Snacks,43.61
T07799,P094,Frozen Item 94,Frozen,33.85
T07800,P031,Produce Item 31,Produce,14.86
T07800,P126,Bakery Item 126,Bakery,49.68
T07800,P015,Beverages Item 15,Beverages,10.31
T07800,P150,Canned Goods Item 150,Canned Goods,2.13
T07800,P111,Meat Item 111,Meat,30.39
T07800,P033,Snacks Item 33,Snacks,48.58
T07800,P128,Bakery Item 128,Bakery,23.29
T07800,P030,Beverages Item 30,Beverages,43.95
T07800,P116,Produce Item 116,Produce,1.08
T07801,P023,Beverages Item 23,Beverages,33.24
T07801,P138,Snacks Item 138,Snacks,25.27
T07801,P119,Frozen Item 119,Frozen,23.54
T07801,P069,Canned Goods Item 69,Canned Goods,19.44
T07802,P049,Snacks Item 49,Snacks,45.35
T07802,P033,Snacks Item 33,Snacks,48.58
T07803,P012,Produce Item 12,Produce,10.74
T07803,P020,Canned Goods Item 20,Canned Goods,38.46
T07803,P046,Produce Item 46,Produce,9.64
T07803,P021,Meat Item 21,Meat,17.62
T07803,P010,Produce Item 10,Produce,24.84
T07803,P045,Produce Item 45,Produce,40.66
T07804,P031,Produce Item 31,Produce,14.86
T07804,P012,Produce Item 12,Produce,10.74
T07804,P046,Produce Item 46,Produce,9.64
T07804,P010,Produce Item 10,Produce,24.84
T07804,P030,Beverages Item 30,Beverages,43.95
T07804,P045,Produce Item 45,Produce,40.66
T07805,P085,Snacks Item 85,Snacks,26.29
T07805,P104,Frozen Item 104,Frozen,48.47
T07806,P001,Meat Item 1,Meat,30.32
T07806,P005,Canned Goods Item 5,Canned Goods,25.32
T07807,P049,Snacks Item 49,Snacks,45.35
T07807,P145,Meat Item 145,Meat,6.73
T07807,P015,Beverages Item 15,Beverages,10.31
T07807,P010,Produce Item 10,Produce,24.84
T07807,P057,Beverages Item 57,Beverages,46.1
T07807,P024,Bakery Item 24,Bakery,27.39
T07808,P056,Beverages Item 56,Beverages,32.4
T07808,P132,Meat Item 132,Meat,7.94
T07808,P112,Dairy Item 112,Dairy,5.56
T07808,P046,Produce Item 46,Produce,9.64
T07808,P141,Snacks Item 141,Snacks,17.37
T07808,P128,Bakery Item 128,Bakery,23.29
T07808,P081,Produce Item 81,Produce,37.88
T07808,P045,Produce Item 45,Produce,40.66
T07809,P021,Meat Item 21,Meat,17.62
T07809,P067,Meat Item 67,Meat,28.89
T07809,P020,Canned Goods Item 20,Canned Goods,38.46
T07810,P144,Beverages Item 144,Beverages,28.28
T07810,P135,Beverages Item 135,Beverages,9.29
T07810,P050,Snacks Item 50,Snacks,6.7
T07810,P071,Frozen Item 71,Frozen,12.88
T07810,P145,Meat Item 145,Meat,6.73
T07810,P048,Meat Item 48,Meat,19.84
T07810,P036,Frozen Item 36,Frozen,24.46
T07810,P128,Bakery Item 128,Bakery,23.29
T07810,P061,Produce Item 61,Produce,28.98
T07810,P018,Frozen Item 18,Frozen,1.07
T07811,P030,Beverages Item 30,Beverages,43.95
T07811,P031,Produce Item 31,Produce,14.86
T07811,P005,Canned Goods Item 5,Canned Goods,25.32
T07811,P044,Snacks Item 44,Snacks,12.48
T07812,P055,Meat Item 55,Meat,24.36
T07812,P091,Meat Item 91,Meat,40.35
T07812,P072,Dairy Item 72,Dairy,22.66
T07813,P014,Frozen Item 14,Frozen,5.39
T07813,P079,Snacks Item 79,Snacks,1.73
T07813,P006,Snacks Item 6,Snacks,10.67
T07813,P148,Meat Item 148,Meat,10.36
T07813,P090,Meat Item 90,Meat,45.72
T07813,P150,Canned Goods Item 150,Canned Goods,2.13
T07813,P103,Meat Item 103,Meat,47.07
T07813,P089,Dairy Item 89,Dairy,34.62
T07814,P035,Snacks Item 35,Snacks,33.4
T07814,P004,Frozen Item 4,Frozen,18.99
T07814,P031,Produce Item 31,Produce,14.86
T07814,P046,Produce Item 46,Produce,9.64
T07814,P103,Meat Item 103,Meat,47.07
T07814,P030,Beverages Item 30,Beverages,43.95
T07814,P045,Produce Item 45,Produce,40.66
T07815,P035,Snacks Item 35,Snacks,33.4
T07815,P099,Canned Goods Item 99,Canned Goods,16.74
T07815,P002,Beverages Item 2,Beverages,37.42
T07816,P093,Meat Item 93,Meat,24.28
T07816,P118,Canned Goods Item 118,Canned Goods,49.49
T07816,P012,Produce Item 12,Produce,10.74
T07816,P107,Beverages Item 107,Beverages,9.14
T07816,P141,Snacks Item 141,Snacks,17.37
T07816,P010,Produce Item 10,Produce,24.84
T07817,P077,Beverages Item 77,Beverages,17.86
T07817,P103,Meat Item 103,Meat,47.07
T07817,P048,Meat Item 48,Meat,19.84
T07817,P105,Meat Item 105,Meat,1.99
T07818,P074,Snacks Item 74,Snacks,14.36
T07818,P135,Beverages Item 135,Beverages,9.29
T07819,P046,Produce Item 46,Produce,9.64
T07819,P045,Produce Item 45,Produce,40.66
T07819,P102,Frozen Item 102,Frozen,33.64
T07820,P046,Produce Item 46,Produce,9.64
T07820,P030,Beverages Item 30,Beverages,43.95
T07820,P031,Produce Item 31,Produce,14.86
T07820,P045,Produce Item 45,Produce,40.66
T07821,P129,Canned Goods Item 129,Canned Goods,19.62
T07821,P135,Beverages Item 135,Beverages,9.29
T07821,P099,Canned Goods Item 99,Canned Goods,16.74
T07821,P072,Dairy Item 72,Dairy,22.66
T07822,P050,Snacks Item 50,Snacks,6.7
T07822,P069,Canned Goods Item 69,Canned Goods,19.44
T07822,P096,Bakery Item 96,Bakery,15.66
T07822,P140,Snacks Item 140,Snacks,9.44
T07822,P106,Snacks Item 106,Snacks,10.42
T07822,P081,Produce Item 81,Produce,37.88
T07823,P035,Snacks Item 35,Snacks,33.4
T07823,P049,Snacks Item 49,Snacks,45.35
T07823,P031,Produce Item 31,Produce,14.86
T07823,P016,Snacks Item 16,Snacks,43.61
T07823,P006,Snacks Item 6,Snacks,10.67
T07823,P102,Frozen Item 102,Frozen,33.64
T07823,P111,Meat Item 111,Meat,30.39
T07823,P033,Snacks Item 33,Snacks,48.58
T07823,P098,Produce Item 98,Produce,4.0
T07823,P078,Bakery Item 78,Bakery,16.31
T07824,P053,Canned Goods Item 53,Canned Goods,15.15
T07824,P135,Beverages Item 135,Beverages,9.29
T07824,P037,Meat Item 37,Meat,25.98
T07824,P010,Produce Item 10,Produce,24.84
T07825,P098,Produce Item 98,Produce,4.0
T07825,P141,Snacks Item 141,Snacks,17.37
T07825,P097,Bakery Item 97,Bakery,7.77
T07826,P046,Produce Item 46,Produce,9.64
T07826,P066,Snacks Item 66,Snacks,30.16
T07826,P045,Produce Item 45,Produce,40.66
T07827,P149,Snacks Item 149,Snacks,34.14
T07827,P035,Snacks Item 35,Snacks,33.4
T07827,P005,Canned Goods Item 5,Canned Goods,25.32
T07827,P142,Canned Goods Item 142,Canned Goods,38.55
T07827,P065,Produce Item 65,Produce,14.11
T07827,P099,Canned Goods Item 99,Canned Goods,16.74
T07827,P018,Frozen Item 18,Frozen,1.07
T07828,P025,Meat Item 25,Meat,35.36
T07828,P010,Produce Item 10,Produce,24.84
T07828,P012,Produce Item 12,Produce,10.74
T07828,P045,Produce Item 45,Produce,40.66
T07829,P117,Produce Item 117,Produce,30.4
T07829,P097,Bakery Item 97,Bakery,7.77
T07830,P007,Beverages Item 7,Beverages,36.4
T07830,P021,Meat Item 21,Meat,17.62
T07830,P020,Canned Goods Item 20,Canned Goods,38.46
T07831,P094,Frozen Item 94,Frozen,33.85
T07831,P064,Beverages Item 64,Beverages,41.31
T07832,P109,Produce Item 109,Produce,38.64
T07832,P125,Snacks Item 125,Snacks,19.19
T07833,P023,Beverages Item 23,Beverages,33.24
T07833,P144,Beverages Item 144,Beverages,28.28
T07833,P005,Canned Goods Item 5,Canned Goods,25.32
T07834,P021,Meat Item 21,Meat,17.62
T07834,P020,Canned Goods Item 20,Canned Goods,38.46
T07835,P022,Snacks Item 22,Snacks,28.61
T07835,P126,Bakery Item 126,Bakery,49.68
T07836,P010,Produce Item 10,Produce,24.84
T07836,P012,Produce Item 12,Produce,10.74
T07837,P075,Produce Item 75,Produce,29.57
T07837,P101,Snacks Item 101,Snacks,2.22
T07837,P012,Produce Item 12,Produce,10.74
T07837,P005,Canned Goods Item 5,Canned Goods,25.32
T07837,P010,Produce Item 10,Produce,24.84
T07837,P003,Snacks Item 3,Snacks,41.61
T07838,P144,Beverages Item 144,Beverages,28.28
T07838,P129,Canned Goods Item 129,Canned Goods,19.62
T07838,P118,Canned Goods Item 118,Canned Goods,49.49
T07838,P084,Snacks Item 84,Snacks,45.23
T07838,P012,Produce Item 12,Produce,10.74
T07838,P046,Produce Item 46,Produce,9.64
T07838,P090,Meat Item 90,Meat,45.72
T07838,P010,Produce Item 10,Produce,24.84
T07838,P030,Beverages Item 30,Beverages,43.95
T07839,P004,Frozen Item 4,Frozen,18.99
T07839,P021,Meat Item 21,Meat,17.62
T07839,P148,Meat Item 148,Meat,10.36
T07839,P020,Canned Goods Item 20,Canned Goods,38.46
T07840,P010,Produce Item 10,Produce,24.84
T07840,P012,Produce Item 12,Produce,10.74
T07841,P119,Frozen Item 119,Frozen,23.54
T07841,P010,Produce Item 10,Produce,24.84
T07841,P012,Produce Item 12,Produce,10.74
T07842,P001,Meat Item 1,Meat,30.32
T07842,P019,Canned Goods Item 19,Canned Goods,40.91
T07842,P005,Canned Goods Item 5,Canned Goods,25.32
T07842,P032,Canned Goods Item 32,Canned Goods,11.38
T07843,P046,Produce Item 46,Produce,9.64
T07843,P086,Meat Item 86,Meat,3.02
T07844,P074,Snacks Item 74,Snacks,14.36
T07844,P120,Beverages Item 120,Beverages,5.15
T07844,P067,Meat Item 67,Meat,28.89
T07844,P110,Bakery Item 110,Bakery,46.38
T07844,P083,Dairy Item 83,Dairy,39.03
T07844,P002,Beverages Item 2,Beverages,37.42
T07844,P142,Canned Goods Item 142,Canned Goods,38.55
T07844,P009,Dairy Item 9,Dairy,4.21
T07844,P010,Produce Item 10,Produce,24.84
T07844,P086,Meat Item 86,Meat,3.02
T07844,P109,Produce Item 109,Produce,38.64
T07844,P029,Canned Goods Item 29,Canned Goods,17.42
T07845,P134,Bakery Item 134,Bakery,39.32
T07845,P072,Dairy Item 72,Dairy,22.66
T07845,P107,Beverages Item 107,Beverages,9.14
T07845,P117,Produce Item 117,Produce,30.4
T07845,P057,Beverages Item 57,Beverages,46.1
T07845,P024,Bakery Item 24,Bakery,27.39
T07845,P018,Frozen Item 18,Frozen,1.07
T07846,P010,Produce Item 10,Produce,24.84
T07846,P012,Produce Item 12,Produce,10.74
T07847,P004,Frozen Item 4,Frozen,18.99
T07847,P010,Produce Item 10,Produce,24.84
T07848,P046,Produce Item 46,Produce,9.64
T07848,P109,Produce Item 109,Produce,38.64
T07848,P045,Produce Item 45,Produce,40.66
T07849,P001,Meat Item 1,Meat,30.32
T07849,P005,Canned Goods Item 5,Canned Goods,25.32
T07850,P001,Meat Item 1,Meat,30.32
T07850,P005,Canned Goods Item 5,Canned Goods,25.32
T07851,P010,Produce Item 10,Produce,24.84
T07851,P012,Produce Item 12,Produce,10.74
T07851,P128,Bakery Item 128,Bakery,23.29
T07852,P122,Frozen Item 122,Frozen,49.79
T07852,P102,Frozen Item 102,Frozen,33.64
T07853,P030,Beverages Item 30,Beverages,43.95
T07853,P031,Produce Item 31,Produce,14.86
T07853,P067,Meat Item 67,Meat,28.89
T07854,P017,Frozen Item 17,Frozen,46.06
T07854,P001,Meat Item 1,Meat,30.32
T07854,P012,Produce Item 12,Produce,10.74
T07854,P005,Canned Goods Item 5,Canned Goods,25.32
T07854,P010,Produce Item 10,Produce,24.84
T07855,P046,Produce Item 46,Produce,9.64
T07855,P045,Produce Item 45,Produce,40.66
T07856,P149,Snacks Item 149,Snacks,34.14
T07856,P059,Beverages Item 59,Beverages,42.49
T07856,P135,Beverages Item 135,Beverages,9.29
T07856,P130,Frozen Item 130,Frozen,6.23
T07856,P139,Frozen Item 139,Frozen,5.64
T07856,P015,Beverages Item 15,Beverages,10.31
T07856,P023,Beverages Item 23,Beverages,33.24
T07856,P033,Snacks Item 33,Snacks,48.58
T07856,P024,Bakery Item 24,Bakery,27.39
T07856,P044,Snacks Item 44,Snacks,12.48
T07857,P031,Produce Item 31,Produce,14.86
T07857,P020,Canned Goods Item 20,Canned Goods,38.46
T07857,P046,Produce Item 46,Produce,9.64
T07857,P021,Meat Item 21,Meat,17.62
T07857,P030,Beverages Item 30,Beverages,43.95
T07857,P045,Produce Item 45,Produce,40.66
T07858,P046,Produce Item 46,Produce,9.64
T07858,P021,Meat Item 21,Meat,17.62
T07858,P045,Produce Item 45,Produce,40.66
T07858,P020,Canned Goods Item 20,Canned Goods,38.46
T07859,P150,Canned Goods Item 150,Canned Goods,2.13
T07859,P073,Beverages Item 73,Beverages,22.05
T07859,P132,Meat Item 132,Meat,7.94
T07859,P051,Dairy Item 51,Dairy,1.54
T07860,P136,Meat Item 136,Meat,27.21
T07860,P048,Meat Item 48,Meat,19.84
T07861,P050,Snacks Item 50,Snacks,6.7
T07861,P147,Produce Item 147,Produce,13.22
T07862,P001,Meat Item 1,Meat,30.32
T07862,P005,Canned Goods Item 5,Canned Goods,25.32
T07862,P020,Canned Goods Item 20,Canned Goods,38.46
T07862,P140,Snacks Item 140,Snacks,9.44
T07862,P021,Meat Item 21,Meat,17.62
T07862,P087,Beverages Item 87,Beverages,11.39
T07862,P018,Frozen Item 18,Frozen,1.07
T07863,P001,Meat Item 1,Meat,30.32
T07863,P005,Canned Goods Item 5,Canned Goods,25.32
T07864,P050,Snacks Item 50,Snacks,6.7
T07864,P001,Meat Item 1,Meat,30.32
T07864,P012,Produce Item 12,Produce,10.74
T07864,P005,Canned Goods Item 5,Canned Goods,25.32
T07864,P073,Beverages Item 73,Beverages,22.05
T07864,P020,Canned Goods Item 20,Canned Goods,38.46
T07864,P137,Canned Goods Item 137,Canned Goods,16.91
T07864,P010,Produce Item 10,Produce,24.84
T07864,P054,Produce Item 54,Produce,8.66
T07865,P021,Meat Item 21,Meat,17.62
T07865,P020,Canned Goods Item 20,Canned Goods,38.46
T07866,P082,Beverages Item 82,Beverages,28.23
T07866,P028,Produce Item 28,Produce,5.31
T07866,P056,Beverages Item 56,Beverages,32.4
T07866,P118,Canned Goods Item 118,Canned Goods,49.49
T07867,P030,Beverages Item 30,Beverages,43.95
T07867,P010,Produce Item 10,Produce,24.84
T07867,P031,Produce Item 31,Produce,14.86
T07868,P017,Frozen Item 17,Frozen,46.06
T07868,P020,Canned Goods Item 20,Canned Goods,38.46
T07868,P140,Snacks Item 140,Snacks,9.44
T07868,P021,Meat Item 21,Meat,17.62
T07868,P068,Meat Item 68,Meat,48.4
T07869,P046,Produce Item 46,Produce,9.64
T07869,P119,Frozen Item 119,Frozen,23.54
T07869,P045,Produce Item 45,Produce,40.66
T07870,P120,Beverages Item 120,Beverages,5.15
T07870,P031,Produce Item 31,Produce,14.86
T07870,P001,Meat Item 1,Meat,30.32
T07870,P005,Canned Goods Item 5,Canned Goods,25.32
T07870,P030,Beverages Item 30,Beverages,43.95
T07871,P067,Meat Item 67,Meat,28.89
T07871,P069,Canned Goods Item 69,Canned Goods,19.44
T07871,P047,Produce Item 47,Produce,24.66
T07871,P020,Canned Goods Item 20,Canned Goods,38.46
T07871,P022,Snacks Item 22,Snacks,28.61
T07871,P060,Dairy Item 60,Dairy,41.19
T07871,P061,Produce Item 61,Produce,28.98
T07872,P046,Produce Item 46,Produce,9.64
T07872,P045,Produce Item 45,Produce,40.66
T07873,P040,Canned Goods Item 40,Canned Goods,37.15
T07873,P076,Bakery Item 76,Bakery,32.21
T07874,P136,Meat Item 136,Meat,27.21
T07874,P017,Frozen Item 17,Frozen,46.06
T07874,P125,Snacks Item 125,Snacks,19.19
T07875,P009,Dairy Item 9,Dairy,4.21
T07875,P012,Produce Item 12,Produce,10.74
T07875,P087,Beverages Item 87,Beverages,11.39
T07876,P093,Meat Item 93,Meat,24.28
T07876,P032,Canned Goods Item 32,Canned Goods,11.38
T07876,P111,Meat Item 111,Meat,30.39
T07876,P108,Snacks Item 108,Snacks,49.06
T07876,P141,Snacks Item 141,Snacks,17.37
T07876,P057,Beverages Item 57,Beverages,46.1
T07876,P003,Snacks Item 3,Snacks,41.61
T07876,P088,Frozen Item 88,Frozen,9.18
T07876,P022,Snacks Item 22,Snacks,28.61
T07876,P131,Meat Item 131,Meat,37.17
T07876,P011,Meat Item 11,Meat,5.09
T07876,P030,Beverages Item 30,Beverages,43.95
T07876,P054,Produce Item 54,Produce,8.66
T07877,P021,Meat Item 21,Meat,17.62
T07877,P010,Produce Item 10,Produce,24.84
T07877,P012,Produce Item 12,Produce,10.74
T07877,P020,Canned Goods Item 20,Canned Goods,38.46
T07878,P010,Produce Item 10,Produce,24.84
T07878,P012,Produce Item 12,Produce,10.74
T07879,P046,Produce Item 46,Produce,9.64
T07879,P045,Produce Item 45,Produce,40.66
T07880,P090,Meat Item 90,Meat,45.72
T07880,P078,Bakery Item 78,Bakery,16.31
T07880,P105,Meat Item 105,Meat,1.99
T07881,P031,Produce Item 31,Produce,14.86
T07881,P001,Meat Item 1,Meat,30.32
T07881,P012,Produce Item 12,Produce,10.74
T07881,P005,Canned Goods Item 5,Canned Goods,25.32
T07881,P010,Produce Item 10,Produce,24.84
T07881,P030,Beverages Item 30,Beverages,43.95
T07882,P027,Frozen Item 27,Frozen,24.79
T07882,P121,Canned Goods Item 121,Canned Goods,34.99
T07883,P001,Meat Item 1,Meat,30.32
T07883,P012,Produce Item 12,Produce,10.74
T07883,P005,Canned Goods Item 5,Canned Goods,25.32
T07883,P020,Canned Goods Item 20,Canned Goods,38.46
T07883,P021,Meat Item 21,Meat,17.62
T07883,P010,Produce Item 10,Produce,24.84
T07884,P011,Meat Item 11,Meat,5.09
T07884,P006,Snacks Item 6,Snacks,10.67
T07885,P037,Meat Item 37,Meat,25.98
T07885,P042,Canned Goods Item 42,Canned Goods,14.3
T07886,P136,Meat Item 136,Meat,27.21
T07886,P134,Bakery Item 134,Bakery,39.32
T07886,P097,Bakery Item 97,Bakery,7.77
T07887,P117,Produce Item 117,Produce,30.4
T07887,P072,Dairy Item 72,Dairy,22.66
T07888,P130,Frozen Item 130,Frozen,6.23
T07888,P030,Beverages Item 30,Beverages,43.95
T07888,P031,Produce Item 31,Produce,14.86
T07888,P084,Snacks Item 84,Snacks,45.23
T07889,P064,Beverages Item 64,Beverages,41.31
T07889,P001,Meat Item 1,Meat,30.32
T07889,P005,Canned Goods Item 5,Canned Goods,25.32
T07890,P135,Beverages Item 135,Beverages,9.29
T07890,P002,Beverages Item 2,Beverages,37.42
T07890,P140,Snacks Item 140,Snacks,9.44
T07890,P141,Snacks Item 141,Snacks,17.37
T07890,P080,Canned Goods Item 80,Canned Goods,8.41
T07890,P008,Produce Item 8,Produce,14.5
T07890,P099,Canned Goods Item 99,Canned Goods,16.74
T07891,P027,Frozen Item 27,Frozen,24.79
T07891,P060,Dairy Item 60,Dairy,41.19
T07892,P021,Meat Item 21,Meat,17.62
T07892,P020,Canned Goods Item 20,Canned Goods,38.46
T07893,P074,Snacks Item 74,Snacks,14.36
T07893,P140,Snacks Item 140,Snacks,9.44
T07894,P028,Produce Item 28,Produce,5.31
T07894,P112,Dairy Item 112,Dairy,5.56
T07894,P098,Produce Item 98,Produce,4.0
T07894,P124,Canned Goods Item 124,Canned Goods,13.4
T07894,P119,Frozen Item 119,Frozen,23.54
T07895,P021,Meat Item 21,Meat,17.62
T07895,P020,Canned Goods Item 20,Canned Goods,38.46
T07896,P035,Snacks Item 35,Snacks,33.4
T07896,P016,Snacks Item 16,Snacks,43.61
T07896,P148,Meat Item 148,Meat,10.36
T07896,P053,Canned Goods Item 53,Canned Goods,15.15
T07897,P046,Produce Item 46,Produce,9.64
T07897,P045,Produce Item 45,Produce,40.66
T07898,P070,Bakery Item 70,Bakery,32.14
T07898,P062,Produce Item 62,Produce,2.66
T07898,P007,Beverages Item 7,Beverages,36.4
T07898,P003,Snacks Item 3,Snacks,41.61
T07898,P136,Meat Item 136,Meat,27.21
T07898,P113,Dairy Item 113,Dairy,49.62
T07899,P012,Produce Item 12,Produce,10.74
T07899,P046,Produce Item 46,Produce,9.64
T07899,P010,Produce Item 10,Produce,24.84
T07899,P060,Dairy Item 60,Dairy,41.19
T07899,P045,Produce Item 45,Produce,40.66
T07900,P101,Snacks Item 101,Snacks,2.22
T07900,P005,Canned Goods Item 5,Canned Goods,25.32
T07900,P046,Produce Item 46,Produce,9.64
T07900,P063,Dairy Item 63,Dairy,15.13
T07900,P080,Canned Goods Item 80,Canned Goods,8.41
T07900,P136,Meat Item 136,Meat,27.21
T07900,P045,Produce Item 45,Produce,40.66
T07901,P001,Meat Item 1,Meat,30.32
T07901,P012,Produce Item 12,Produce,10.74
T07901,P005,Canned Goods Item 5,Canned Goods,25.32
T07901,P010,Produce Item 10,Produce,24.84
T07902,P001,Meat Item 1,Meat,30.32
T07902,P005,Canned Goods Item 5,Canned Goods,25.32
T07903,P118,Canned Goods Item 118,Canned Goods,49.49
T07903,P101,Snacks Item 101,Snacks,2.22
T07903,P096,Bakery Item 96,Bakery,15.66
T07903,P007,Beverages Item 7,Beverages,36.4
T07903,P044,Snacks Item 44,Snacks,12.48
T07904,P021,Meat Item 21,Meat,17.62
T07904,P020,Canned Goods Item 20,Canned Goods,38.46
T07905,P046,Produce Item 46,Produce,9.64
T07905,P030,Beverages Item 30,Beverages,43.95
T07905,P031,Produce Item 31,Produce,14.86
T07905,P045,Produce Item 45,Produce,40.66
T07906,P136,Meat Item 136,Meat,27.21
T07906,P075,Produce Item 75,Produce,29.57
T07907,P069,Canned Goods Item 69,Canned Goods,19.44
T07907,P025,Meat Item 25,Meat,35.36
T07907,P020,Canned Goods Item 20,Canned Goods,38.46
T07907,P021,Meat Item 21,Meat,17.62
T07907,P030,Beverages Item 30,Beverages,43.95
T07908,P059,Beverages Item 59,Beverages,42.49
T07908,P021,Meat Item 21,Meat,17.62
T07908,P020,Canned Goods Item 20,Canned Goods,38.46
T07909,P007,Beverages Item 7,Beverages,36.4
T07909,P125,Snacks Item 125,Snacks,19.19
T07910,P063,Dairy Item 63,Dairy,15.13
T07910,P050,Snacks Item 50,Snacks,6.7
T07910,P018,Frozen Item 18,Frozen,1.07
T07910,P061,Produce Item 61,Produce,28.98
T07911,P117,Produce Item 117,Produce,30.4
T07911,P087,Beverages Item 87,Beverages,11.39
T07912,P055,Meat Item 55,Meat,24.36
T07912,P010,Produce Item 10,Produce,24.84
T07912,P012,Produce Item 12,Produce,10.74
T07913,P112,Dairy Item 112,Dairy,5.56
T07913,P020,Canned Goods Item 20,Canned Goods,38.46
T07913,P002,Beverages Item 2,Beverages,37.42
T07913,P122,Frozen Item 122,Frozen,49.79
T07913,P085,Snacks Item 85,Snacks,26.29
T07914,P001,Meat Item 1,Meat,30.32
T07914,P005,Canned Goods Item 5,Canned Goods,25.32
T07914,P007,Beverages Item 7,Beverages,36.4
T07914,P108,Snacks Item 108,Snacks,49.06
T07914,P082,Beverages Item 82,Beverages,28.23
